0.95905	0.41172	1.4357	0.67799	-0.020067	0.084795	-0.012415	-0.035242	-0.060988	-0.045295	0.023426	0.070467	-0.0057364	-0.97326	-0.18399	0.13754	-0.86033	-0.22044	-0.45961	0.79166	0.20574	0.57528	1	3
1.224	1.2358	0.23044	1.2747	0.023426	0.070467	-0.0057364	-0.020067	0.084795	-0.012415	-0.035242	-0.060988	-0.045295	0.79166	0.20574	0.57528	-0.97326	-0.18399	0.13754	-0.86033	-0.22044	-0.45961	1	6
1.4834	1.7052	0.49293	0.38554	-0.027622	0.054741	-0.0082748	-0.0039878	0.088257	0.0014874	0.023091	0.070469	-0.0087628	-0.66034	0.60623	0.44321	-0.34728	-0.35036	0.86985	0.84609	0.22173	0.48474	2	2
1.6461	1.9391	0.49789	0.5665	0.023091	0.070469	-0.0087628	-0.027622	0.054741	-0.0082748	-0.0039878	0.088257	0.0014874	0.84609	0.22173	0.48474	-0.66034	0.60623	0.44321	-0.34728	-0.35036	0.86985	2	3
1.4159	1.9239	0.52526	0.39817	0.023091	0.070469	-0.0087628	-0.0039878	0.088257	0.0014874	-0.027622	0.054741	-0.0082748	0.84609	0.22173	0.48474	-0.34728	-0.35036	0.86985	-0.66034	0.60623	0.44321	2	4
1.7199	1.507	0.47471	0.37823	-0.0039878	0.088257	0.0014874	-0.027622	0.054741	-0.0082748	0.023091	0.070469	-0.0087628	-0.34728	-0.35036	0.86985	-0.66034	0.60623	0.44321	0.84609	0.22173	0.48474	2	5
1.8646	1.3702	0.5766	0.39152	-0.0039878	0.088257	0.0014874	0.023091	0.070469	-0.0087628	-0.027622	0.054741	-0.0082748	-0.34728	-0.35036	0.86985	0.84609	0.22173	0.48474	-0.66034	0.60623	0.44321	2	6
0.43811	2.4211	0.17377	2.1934	0.033145	-0.054266	0.016633	-0.043585	-0.036655	-0.022378	0.01044	0.090921	0.0057442	0.65348	-0.18767	0.73331	-0.98373	0.11641	-0.13683	0.5705	-0.21389	0.79295	3	3
0.62607	0.31802	1.5661	0.5319	0.033145	-0.054266	0.016633	0.01044	0.090921	0.0057442	-0.043585	-0.036655	-0.022378	0.65348	-0.18767	0.73331	0.5705	-0.21389	0.79295	-0.98373	0.11641	-0.13683	3	4
0.90987	1.2791	1.2819	0.71219	0.03662	-0.054526	0.012946	-0.022011	0.05875	-0.0026683	-0.042743	0.0012314	-0.025593	0.77125	-0.17898	0.61085	-0.64911	0.53645	0.53933	-0.86582	0.1679	-0.47135	4	2
1.3485	1.1281	0.7522	0.34179	-0.042743	0.0012314	-0.025593	-0.022011	0.05875	-0.0026683	0.03662	-0.054526	0.012946	-0.86582	0.1679	-0.47135	-0.64911	0.53645	0.53933	0.77125	-0.17898	0.61085	4	4
1.1811	0.64849	1.4965	1.0508	-0.022011	0.05875	-0.0026683	0.03662	-0.054526	0.012946	-0.042743	0.0012314	-0.025593	-0.64911	0.53645	0.53933	0.77125	-0.17898	0.61085	-0.86582	0.1679	-0.47135	4	5
1.4358	1.1444	1.376	1.7707	0.036316	-0.054346	0.012578	-0.023792	0.063655	-0.013525	-0.027662	-0.011226	0.017402	0.77171	-0.17036	0.61273	-0.71692	0.69715	-0.0034797	-0.64005	-0.038259	0.76738	5	2
1.466	1.1373	0.6416	0.09746	-0.027662	-0.011226	0.017402	-0.023792	0.063655	-0.013525	0.036316	-0.054346	0.012578	-0.64005	-0.038259	0.76738	-0.71692	0.69715	-0.0034797	0.77171	-0.17036	0.61273	5	4
1.0017	1.5913	1.306	1.9754	-0.023792	0.063655	-0.013525	0.036316	-0.054346	0.012578	-0.027662	-0.011226	0.017402	-0.71692	0.69715	-0.0034797	0.77171	-0.17036	0.61273	-0.64005	-0.038259	0.76738	5	5
1.1497	1.2824	0.62546	0.79089	-0.023792	0.063655	-0.013525	-0.027662	-0.011226	0.017402	0.036316	-0.054346	0.012578	-0.71692	0.69715	-0.0034797	-0.64005	-0.038259	0.76738	0.77171	-0.17036	0.61273	5	6
1.4659	1.1372	0.64172	0.09762	-0.027659	-0.01123	0.017405	-0.02379	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.63999	-0.038298	0.76743	-0.71695	0.69712	-0.0032933	0.77172	-0.17023	0.61276	6	2
1.24	1.4216	0.63499	0.51683	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017405	-0.02379	0.063657	-0.013522	0.77172	-0.17023	0.61276	-0.63999	-0.038298	0.76743	-0.71695	0.69712	-0.0032933	6	3
1.4359	1.1442	1.3759	1.7709	0.036314	-0.054342	0.012576	-0.02379	0.063657	-0.013522	-0.027659	-0.01123	0.017405	0.77172	-0.17023	0.61276	-0.71695	0.69712	-0.0032933	-0.63999	-0.038298	0.76743	6	4
1.15	1.2823	0.62517	0.79158	-0.02379	0.063657	-0.013522	-0.027659	-0.01123	0.017405	0.036314	-0.054342	0.012576	-0.71695	0.69712	-0.0032933	-0.63999	-0.038298	0.76743	0.77172	-0.17023	0.61276	6	5
1.001	1.5915	1.3057	1.9751	-0.02379	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017405	-0.71695	0.69712	-0.0032933	0.77172	-0.17023	0.61276	-0.63999	-0.038298	0.76743	6	6
1.3299	1.0712	1.2173	1.4662	0.021069	-0.0377	0.026834	-0.018098	0.014078	-0.054491	-0.029016	-0.0095572	0.016294	0.45393	0.08533	0.88694	-0.51751	0.2929	-0.80398	-0.66889	-0.020114	0.74309	7	2
1.4582	0.90079	0.46749	0.29311	-0.029016	-0.0095572	0.016294	0.021069	-0.0377	0.026834	-0.018098	0.014078	-0.054491	-0.66889	-0.020114	0.74309	0.45393	0.08533	0.88694	-0.51751	0.2929	-0.80398	7	3
1.8255	0.77418	0.54768	0.4645	-0.029016	-0.0095572	0.016294	-0.018098	0.014078	-0.054491	0.021069	-0.0377	0.026834	-0.66889	-0.020114	0.74309	-0.51751	0.2929	-0.80398	0.45393	0.08533	0.88694	7	4
1.3693	1.4381	1.4425	1.5792	-0.018098	0.014078	-0.054491	0.021069	-0.0377	0.026834	-0.029016	-0.0095572	0.016294	-0.51751	0.2929	-0.80398	0.45393	0.08533	0.88694	-0.66889	-0.020114	0.74309	7	5
0.97261	1.8327	0.6171	0.48691	-0.018098	0.014078	-0.054491	-0.029016	-0.0095572	0.016294	0.021069	-0.0377	0.026834	-0.51751	0.2929	-0.80398	-0.66889	-0.020114	0.74309	0.45393	0.08533	0.88694	7	6
0.7615	1.9774	0.091411	2.384	0.021431	0.070273	-0.0069337	-0.029214	0.055018	-0.0081797	0.03122	-0.058531	0.017014	0.81665	0.20472	0.5396	-0.64527	0.6256	0.43846	0.62291	-0.27363	0.73288	9	1
1.4821	0.78978	0.9198	1.2619	0.021431	0.070273	-0.0069337	0.03122	-0.058531	0.017014	-0.029214	0.055018	-0.0081797	0.81665	0.20472	0.5396	0.62291	-0.27363	0.73288	-0.64527	0.6256	0.43846	9	2
1.0153	1.2328	0.85404	1.5609	0.03122	-0.058531	0.017014	0.021431	0.070273	-0.0069337	-0.029214	0.055018	-0.0081797	0.62291	-0.27363	0.73288	0.81665	0.20472	0.5396	-0.64527	0.6256	0.43846	9	5
0.66356	2.6141	2.532	0.62466	0.03122	-0.058531	0.017014	-0.029214	0.055018	-0.0081797	0.021431	0.070273	-0.0069337	0.62291	-0.27363	0.73288	-0.64527	0.6256	0.43846	0.81665	0.20472	0.5396	9	6
1.1456	1.1921	1.0914	0.28036	-0.031355	0.037752	-0.040079	-0.0021296	-0.014642	0.027675	0.022411	-0.039288	0.023435	-0.66702	0.48297	-0.56729	-0.0028866	0.022485	0.99974	0.50558	0.044194	0.86164	10	2
1.0247	1.3365	0.98252	0.15068	0.022411	-0.039288	0.023435	-0.0021296	-0.014642	0.027675	-0.031355	0.037752	-0.040079	0.50558	0.044194	0.86164	-0.0028866	0.022485	0.99974	-0.66702	0.48297	-0.56729	10	4
1.3641	0.87517	1.2233	1.522	0.030995	-0.047537	0.017277	-0.032253	0.038688	-0.038861	-0.0038943	-0.013898	0.027622	0.68112	-0.080656	0.72771	-0.72794	0.46683	-0.50216	-0.047312	0.0064126	0.99886	12	1
1.177	1.2139	0.95852	0.29202	-0.032253	0.038688	-0.038861	-0.0038943	-0.013898	0.027622	0.030995	-0.047537	0.017277	-0.72794	0.46683	-0.50216	-0.047312	0.0064126	0.99886	0.68112	-0.080656	0.72771	12	4
1.1844	0.80917	0.61406	0.14638	-0.0038943	-0.013898	0.027622	0.030995	-0.047537	0.017277	-0.032253	0.038688	-0.038861	-0.047312	0.0064126	0.99886	0.68112	-0.080656	0.72771	-0.72794	0.46683	-0.50216	12	5
0.63784	0.35745	1.5732	0.53171	0.031504	-0.054411	0.018098	0.011779	0.088321	0.0042741	-0.043283	-0.03391	-0.022372	0.62196	-0.19813	0.75757	0.59571	-0.15406	0.78828	-0.97715	0.089841	-0.19261	14	3
1.7088	1.192	3.0821	2.1937	0.023091	0.069986	-0.0074027	-0.019983	0.083862	-0.015778	-0.0022968	-0.056689	0.030383	0.81685	0.22737	0.53015	-0.97262	-0.2103	-0.098921	0.012358	-0.0059657	0.99991	15	2
1.1929	1.7027	3.0716	2.1891	-0.019983	0.083862	-0.015778	0.023091	0.069986	-0.0074027	-0.0022968	-0.056689	0.030383	-0.97262	-0.2103	-0.098921	0.81685	0.22737	0.53015	0.012358	-0.0059657	0.99991	15	5
1.2918	0.63449	1.262	0.96743	-0.019983	0.083862	-0.015778	-0.0022968	-0.056689	0.030383	0.023091	0.069986	-0.0074027	-0.97262	-0.2103	-0.098921	0.012358	-0.0059657	0.99991	0.81685	0.22737	0.53015	15	6
0.90896	0.69503	0.84767	0.41122	0.024486	-0.046847	0.023736	0.021294	0.071454	-0.0058643	-0.04578	-0.024607	-0.017872	0.5622	-0.095566	0.82146	0.8051	0.15725	0.57191	-0.99185	-0.093305	-0.086754	16	2
0.5068	0.77949	1.5607	0.41223	0.021294	0.071454	-0.0058643	0.024486	-0.046847	0.023736	-0.04578	-0.024607	-0.017872	0.8051	0.15725	0.57191	0.5622	-0.095566	0.82146	-0.99185	-0.093305	-0.086754	16	5
1.0009	1.5916	1.3056	1.9751	-0.023789	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017404	-0.71695	0.69711	-0.0032816	0.77172	-0.17023	0.61276	-0.63999	-0.038298	0.76743	17	2
1.4659	1.1372	0.64172	0.097635	-0.027659	-0.01123	0.017404	-0.023789	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.63999	-0.038298	0.76743	-0.71695	0.69711	-0.0032816	0.77172	-0.17023	0.61276	17	3
1.4359	1.1442	1.3759	1.7709	0.036314	-0.054342	0.012576	-0.023789	0.063657	-0.013522	-0.027659	-0.01123	0.017404	0.77172	-0.17023	0.61276	-0.71695	0.69711	-0.0032816	-0.63999	-0.038298	0.76743	17	5
1.24	1.4216	0.63499	0.51683	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017404	-0.023789	0.063657	-0.013522	0.77172	-0.17023	0.61276	-0.63999	-0.038298	0.76743	-0.71695	0.69711	-0.0032816	17	6
1.8919	2.4928	1.0448	1.7128	-0.0031587	-0.014113	0.027651	0.03363	-0.049203	0.014617	-0.052282	0.0075804	-0.014542	-0.027467	0.0098764	0.99957	0.729	-0.088713	0.67874	-0.040068	0.72629	0.68622	18	1
1.6893	2.5525	1.1515	1.8839	-0.0031587	-0.014113	0.027651	-0.052282	0.0075804	-0.014542	0.03363	-0.049203	0.014617	-0.027467	0.0098764	0.99957	-0.040068	0.72629	0.68622	0.729	-0.088713	0.67874	18	2
2.4446	1.8682	1.0008	1.7635	0.03363	-0.049203	0.014617	-0.0031587	-0.014113	0.027651	-0.052282	0.0075804	-0.014542	0.729	-0.088713	0.67874	-0.027467	0.0098764	0.99957	-0.040068	0.72629	0.68622	18	3
1.4542	1.8001	1.5267	1.0625	0.03363	-0.049203	0.014617	-0.052282	0.0075804	-0.014542	-0.0031587	-0.014113	0.027651	0.729	-0.088713	0.67874	-0.040068	0.72629	0.68622	-0.027467	0.0098764	0.99957	18	4
2.5579	1.7609	1.1022	1.3441	-0.052282	0.0075804	-0.014542	-0.0031587	-0.014113	0.027651	0.03363	-0.049203	0.014617	-0.040068	0.72629	0.68622	-0.027467	0.0098764	0.99957	0.729	-0.088713	0.67874	18	5
1.4178	1.6487	1.4619	1.4985	-0.052282	0.0075804	-0.014542	0.03363	-0.049203	0.014617	-0.0031587	-0.014113	0.027651	-0.040068	0.72629	0.68622	0.729	-0.088713	0.67874	-0.027467	0.0098764	0.99957	18	6
0.45945	0.73995	1.613	0.43883	0.021363	0.074096	-0.0075376	0.023958	-0.050759	0.022709	-0.04532	-0.023336	-0.015171	0.85705	0.078057	0.50929	0.55412	-0.157	0.8175	-0.99584	-0.088264	-0.02244	19	2
0.92755	0.65423	0.8736	0.44451	0.023958	-0.050759	0.022709	0.021363	0.074096	-0.0075376	-0.04532	-0.023336	-0.015171	0.55412	-0.157	0.8175	0.85705	0.078057	0.50929	-0.99584	-0.088264	-0.02244	19	5
0.40581	2.4983	0.46546	2.0773	0.023958	-0.050759	0.022709	-0.04532	-0.023336	-0.015171	0.021363	0.074096	-0.0075376	0.55412	-0.157	0.8175	-0.99584	-0.088264	-0.02244	0.85705	0.078057	0.50929	19	6
1.4659	1.1372	0.64172	0.097623	-0.027659	-0.01123	0.017404	-0.02379	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.63999	-0.038295	0.76743	-0.71695	0.69712	-0.0032915	0.77172	-0.17024	0.61276	21	2
1.24	1.4216	0.635	0.51683	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017404	-0.02379	0.063657	-0.013522	0.77172	-0.17024	0.61276	-0.63999	-0.038295	0.76743	-0.71695	0.69712	-0.0032915	21	3
1.4359	1.1442	1.3759	1.7709	0.036314	-0.054342	0.012576	-0.02379	0.063657	-0.013522	-0.027659	-0.01123	0.017404	0.77172	-0.17024	0.61276	-0.71695	0.69712	-0.0032915	-0.63999	-0.038295	0.76743	21	4
1.15	1.2823	0.62517	0.79157	-0.02379	0.063657	-0.013522	-0.027659	-0.01123	0.017404	0.036314	-0.054342	0.012576	-0.71695	0.69712	-0.0032915	-0.63999	-0.038295	0.76743	0.77172	-0.17024	0.61276	21	5
1.001	1.5915	1.3057	1.9752	-0.02379	0.063657	-0.013522	0.036314	-0.054342	0.012576	-0.027659	-0.01123	0.017404	-0.71695	0.69712	-0.0032915	0.77172	-0.17024	0.61276	-0.63999	-0.038295	0.76743	21	6
1.8919	2.4928	1.0448	1.7128	-0.0031587	-0.014113	0.027651	0.03363	-0.049203	0.014617	-0.052282	0.0075804	-0.014542	-0.027467	0.0098764	0.99957	0.729	-0.088713	0.67874	-0.04007	0.72629	0.68622	23	1
1.6893	2.5525	1.1515	1.8839	-0.0031587	-0.014113	0.027651	-0.052282	0.0075804	-0.014542	0.03363	-0.049203	0.014617	-0.027467	0.0098764	0.99957	-0.04007	0.72629	0.68622	0.729	-0.088713	0.67874	23	2
2.4446	1.8682	1.0008	1.7635	0.03363	-0.049203	0.014617	-0.0031587	-0.014113	0.027651	-0.052282	0.0075804	-0.014542	0.729	-0.088713	0.67874	-0.027467	0.0098764	0.99957	-0.04007	0.72629	0.68622	23	3
1.4542	1.8001	1.5267	1.0625	0.03363	-0.049203	0.014617	-0.052282	0.0075804	-0.014542	-0.0031587	-0.014113	0.027651	0.729	-0.088713	0.67874	-0.04007	0.72629	0.68622	-0.027467	0.0098764	0.99957	23	4
2.5579	1.7609	1.1022	1.3442	-0.052282	0.0075804	-0.014542	-0.0031587	-0.014113	0.027651	0.03363	-0.049203	0.014617	-0.04007	0.72629	0.68622	-0.027467	0.0098764	0.99957	0.729	-0.088713	0.67874	23	5
1.4178	1.6488	1.4619	1.4985	-0.052282	0.0075804	-0.014542	0.03363	-0.049203	0.014617	-0.0031587	-0.014113	0.027651	-0.04007	0.72629	0.68622	0.729	-0.088713	0.67874	-0.027467	0.0098764	0.99957	23	6
0.46534	0.87768	1.4854	0.53515	0.032844	-0.058743	0.015485	0.0039597	0.08533	0.0042272	-0.028824	0.055422	-0.010596	0.65612	-0.28293	0.69962	0.14246	-0.21375	0.96645	-0.69007	0.64936	0.31958	24	2
2.0966	2.8606	0.11646	-0.078074	-0.028824	0.055422	-0.010596	0.0039597	0.08533	0.0042272	0.032844	-0.058743	0.015485	-0.69007	0.64936	0.31958	0.14246	-0.21375	0.96645	0.65612	-0.28293	0.69962	24	4
0.97765	0.56393	1.3899	0.51474	0.0039597	0.08533	0.0042272	0.032844	-0.058743	0.015485	-0.028824	0.055422	-0.010596	0.14246	-0.21375	0.96645	0.65612	-0.28293	0.69962	-0.69007	0.64936	0.31958	24	5
0.85808	2.1914	0.020978	1.7851	0.0039597	0.08533	0.0042272	-0.028824	0.055422	-0.010596	0.032844	-0.058743	0.015485	0.14246	-0.21375	0.96645	-0.69007	0.64936	0.31958	0.65612	-0.28293	0.69962	24	6
